"","players","player.cash","player.comfort","bankrupt.players","turn","total.value.fifteen","owned.blue","times.in.jail","properties.sold","color.sets","props.at.five"
"11204",2,-100,0.12,2,13,0,0,0,4,1,2
"11205",3,-505,0.16,4,28,961,0,1,5,1,2
"11206",4,-146,0.97,5,51,4068,1,4,14,2,2
"11207",5,-91,0.72,3,13,0,0,2,6,0,1
"11208",6,2228,0.52,0,57,2924,0,4,8,2,3
"11209",1,-672,0.31,5,47,3888,1,0,14,2,2
"11210",2,-1217,0.96,2,32,822,1,1,14,2,1
"11211",3,-749,0.51,3,31,2574,1,3,9,1,2
"11212",4,3832,0.18,0,44,1637,0,1,5,1,0
"11213",5,-313,0.21,1,11,0,0,0,3,1,3
"11214",6,-643,0.54,4,48,1098,0,0,15,1,3
"11215",1,-329,0.69,3,27,0,1,0,9,1,2
"11216",2,5157,0.13,0,35,3123,0,1,3,1,3
"11217",3,-8,0.67,5,32,1385,0,2,14,1,4
"11218",4,-234,0.82,4,25,2184,1,1,12,1,1
"11219",5,-1205,0.78,1,6,0,0,0,7,0,5
"11220",6,-136,0.5,2,15,874,0,2,9,0,0
"11221",1,-56,0.74,3,37,1622,0,1,8,3,1
"11222",2,-36,0.08,4,50,1237,0,3,4,1,2
"11223",3,-308,0.44,2,31,910,0,3,14,1,0
"11224",4,1221,0.83,0,57,3036,1,4,11,2,0
"11225",5,-1277,0.97,1,15,0,0,0,13,3,3
"11226",6,-1723,0.47,5,54,2160,0,1,15,2,0
"11227",1,-5,0.59,4,38,2324,1,1,11,1,1
"11228",2,-53,0.02,5,316,1625,0,10,2,0,0
"11229",3,-1424,0.51,3,23,0,0,0,9,1,4
"11230",4,20,0.9,0,321,3521,1,8,37,7,1
"11231",5,-747,0.53,1,11,0,0,0,6,2,3
"11232",6,-502,0.74,2,11,0,0,0,5,1,3
"11233",1,-86,0.19,4,44,967,0,0,8,0,4
"11234",2,-113,0.46,3,29,2728,0,0,11,2,2
"11235",3,2338,0.81,0,44,2962,0,3,5,3,2
"11236",4,-1760,0.49,2,12,0,0,0,11,2,3
"11237",5,-229,0.35,5,46,2533,1,0,14,1,2
"11238",6,-3,0.95,2,26,0,0,0,6,1,0
"11239",1,-3,0.54,3,26,2229,0,1,9,0,0
"11240",2,-1703,0.7,1,6,0,0,0,10,2,0
"11241",3,-703,0.88,4,29,1133,0,3,8,1,0
"11242",4,-707,0.94,2,29,734,1,1,8,1,2
"11243",5,4430,0.16,0,44,0,1,1,3,2,1
"11244",6,-765,0.1,5,50,1499,0,0,3,1,0
"11245",1,-157,0.58,1,18,1163,0,2,5,1,0
"11246",2,4272,0.16,0,66,2549,1,1,2,3,1
"11247",3,-106,0.97,3,30,0,0,0,6,1,1
"11248",4,-205,0.6,5,66,2902,1,7,10,1,4
"11249",5,-106,0.59,4,48,994,0,2,3,1,2
"11250",6,-277,0.13,2,22,1104,0,0,4,1,3
"11251",1,-967,0.71,5,51,1882,1,0,20,1,2
"11252",2,1006,0.18,0,53,3844,1,1,5,5,4
"11253",3,-227,0.59,3,27,0,0,0,9,1,3
"11254",4,-619,0,4,44,1152,0,0,0,0,0
"11255",5,-21,0.9,1,14,-21,0,0,6,0,3
"11256",6,-155,0.45,2,17,970,1,0,12,1,0
"11257",1,-228,0.14,2,26,1707,0,0,6,1,3
"11258",2,-70,0.48,3,23,236,0,0,7,0,0
"11259",3,3715,0.36,0,54,2631,1,2,4,3,3
"11260",4,-218,0.72,1,13,0,0,0,4,0,4
"11261",5,-240,0.69,4,27,2588,1,0,17,1,0
"11262",6,-575,0.25,5,50,1794,1,2,8,2,0
"11263",1,-391,0.28,5,82,3157,0,0,9,1,1
"11264",2,1539,0.15,0,86,2106,1,1,4,3,2
"11265",3,-115,0.59,2,59,1471,0,3,8,1,3
"11266",4,-361,0.46,1,15,-287,0,1,7,0,2
"11267",5,-69,0.56,3,48,851,0,3,11,1,2
"11268",6,-43,0.36,4,65,1384,0,5,11,2,3
"11269",1,-347,0.2,2,49,2019,1,1,8,1,1
"11270",2,5265,0.38,0,64,1239,1,4,3,3,2
"11271",3,-505,0.16,4,52,2593,0,4,5,0,2
"11272",4,-85,0.73,1,30,1309,0,3,6,1,2
"11273",5,-720,0.12,5,69,1403,0,0,11,1,2
"11274",6,-214,0.13,3,50,0,0,2,0,0,0
"11275",1,-840,0.88,1,19,952,1,0,9,0,0
"11276",2,-1532,0.04,4,27,1060,0,1,0,0,0
"11277",3,-61,0.39,3,20,0,0,1,10,1,3
"11278",4,1990,0.85,0,38,2529,1,1,7,3,4
"11279",5,-1425,0.53,2,18,75,0,0,7,0,3
"11280",6,-584,0.27,5,40,1675,0,0,10,2,3
"11281",1,-488,0.2,3,45,1876,0,2,10,0,3
"11282",2,-118,0.17,1,31,1092,0,3,4,1,3
"11283",3,-1110,0.01,4,63,1860,0,0,0,0,0
"11284",4,3827,0.82,0,63,2769,1,0,12,3,0
"11285",5,-997,0.84,5,68,1172,0,1,12,2,2
"11286",6,-357,0.07,2,34,1184,0,0,0,0,0
"11287",1,3245,0.31,0,30,3191,1,1,4,2,1
"11288",2,-786,0.78,1,5,0,0,0,6,0,6
"11289",3,-218,0.63,2,20,1684,0,0,6,0,0
"11290",4,-6,0.96,5,28,1763,0,5,10,2,4
"11291",5,-488,0.5,4,27,2150,0,0,10,0,2
"11292",6,-387,0.22,3,17,923,0,0,0,0,0
"11293",1,-311,0.44,5,33,0,0,0,13,2,4
"11294",2,-133,0.84,3,31,1859,0,0,13,1,0
"11295",3,2541,0.51,0,35,4344,1,1,7,4,0
"11296",4,-76,0.4,2,13,0,0,0,4,0,2
"11297",5,-680,0.33,1,8,0,0,0,4,1,0
"11298",6,-679,0.21,4,29,0,0,1,1,0,0
"11299",1,-303,0.08,4,52,1668,0,0,2,0,0
"11300",2,125,0.81,1,19,1674,1,1,13,1,0
"11301",3,905,0.96,0,63,3821,0,1,14,4,1
"11302",4,-553,0.4,3,62,904,0,0,14,4,0
"11303",5,-93,0.37,2,18,443,1,3,8,0,2
"11304",6,-29,0.9,5,68,510,1,2,18,1,2
"11305",1,954,0.77,0,49,1128,0,0,4,3,4
"11306",2,-478,0.75,2,34,1305,1,0,9,1,2
"11307",3,-448,0.91,5,46,1803,1,1,16,1,4
"11308",4,-177,0.68,1,14,-177,1,1,7,2,2
"11309",5,-7,0.01,4,42,0,0,0,0,0,0
"11310",6,-481,0.5,3,36,0,0,1,10,1,0
"11311",1,4885,0.57,0,48,0,1,0,9,1,4
"11312",2,-169,0.86,5,42,4577,1,1,18,2,1
"11313",3,-304,0.58,2,20,0,0,1,11,0,4
"11314",4,-117,0.23,4,21,0,0,2,4,0,0
"11315",5,-847,0.17,3,25,0,0,2,4,1,2
"11316",6,-160,0.62,1,6,0,1,0,4,1,2
"11317",1,-565,0.96,2,21,235,1,1,9,0,1
"11318",2,-42,0.04,4,42,1137,0,1,0,0,0
"11319",3,-76,0.78,5,71,4354,1,1,20,3,2
"11320",4,2359,0.68,0,64,2497,0,2,9,3,4
"11321",5,-727,0.01,3,38,1527,0,2,0,0,0
"11322",6,-21,0.83,1,11,0,1,0,7,0,2
"11323",1,3294,0.86,0,47,3352,1,2,4,3,3
"11324",2,-23,0.14,4,40,2719,0,0,11,2,0
"11325",3,-466,0.37,2,22,1142,0,0,7,1,4
"11326",4,-686,0.35,5,51,0,1,0,14,1,0
"11327",5,-181,0.43,3,27,0,0,0,7,0,0
"11328",6,-9,0.32,1,14,-9,0,0,6,1,4
"11329",1,-380,0.23,4,45,2062,0,1,6,0,1
"11330",2,-841,0.22,5,68,1602,0,2,7,1,1
"11331",3,2183,0.41,0,73,2312,1,4,11,2,2
"11332",4,-120,0.97,1,19,1526,1,2,10,2,1
"11333",5,-83,0.04,3,27,1730,0,0,0,0,0
"11334",6,-628,0.37,2,22,1630,0,3,8,2,1
"11335",1,3193,0.52,0,40,3917,0,1,5,3,4
"11336",2,127,0.59,4,24,1494,0,0,10,0,2
"11337",3,-564,0.2,2,8,0,0,0,6,2,3
"11338",4,-939,0.66,1,10,0,0,0,7,2,4
"11339",5,-743,0.37,5,42,3277,1,1,14,1,3
"11340",6,-92,0.81,3,10,0,0,0,4,1,1
"11341",1,-97,0.2,3,16,688,0,1,9,1,3
"11342",2,-499,0.87,5,79,0,0,6,25,1,1
"11343",3,-317,0.97,0,88,2733,1,2,12,3,0
"11344",4,-49,0.57,4,20,1163,0,1,4,1,0
"11345",5,-425,0.12,1,10,0,0,0,5,2,3
"11346",6,-162,0.64,2,13,0,0,0,11,1,2
"11347",1,2664,0.14,0,109,2700,0,1,9,2,1
"11348",2,-88,0.85,5,107,0,1,7,32,3,4
"11349",3,-182,0.96,3,30,2170,1,4,8,2,5
"11350",4,-668,0.77,2,11,0,0,0,11,3,3
"11351",5,-217,0.88,1,10,0,0,0,7,0,1
"11352",6,-912,0.42,4,46,0,1,0,13,2,1
"11353",1,-42,0.76,2,26,2452,0,2,9,0,2
"11354",2,-1661,0.92,1,17,0,0,0,11,2,3
"11355",3,1664,0.65,0,124,2819,1,3,7,5,2
"11356",4,-69,0.58,4,128,1828,0,3,20,5,2
"11357",5,-477,0.47,3,35,2110,0,1,9,2,7
"11358",6,-366,0.07,5,127,0,0,2,7,0,0
"11359",1,2796,0.11,0,84,1994,1,2,2,2,1
"11360",2,-243,0.42,2,35,2365,0,1,8,1,1
"11361",3,-95,0.61,4,82,2146,1,3,13,1,0
"11362",4,-413,0.33,1,31,946,0,2,2,0,0
"11363",5,-95,0.5,5,85,1371,1,3,12,3,6
"11364",6,-257,0.63,3,42,814,1,5,3,0,0
"11365",1,-418,0.63,2,21,1900,0,0,8,1,3
"11366",2,4995,0.53,0,31,2399,0,2,4,2,0
"11367",3,-773,0.38,5,35,2467,1,1,9,1,2
"11368",4,-204,0.57,1,20,296,0,1,9,1,0
"11369",5,-460,0.03,5,23,1676,0,1,0,0,0
"11370",6,-681,0.08,3,21,1424,0,0,1,0,0
"11371",1,-560,0.39,2,21,1912,1,0,3,0,1
"11372",2,-367,0.06,4,32,1292,0,0,1,0,0
"11373",3,-57,0.21,5,37,0,0,0,9,0,3
"11374",4,-595,0.01,3,24,1331,0,3,0,0,0
"11375",5,5756,0.6,0,38,1993,1,2,1,2,2
"11376",6,-253,0.24,1,18,1850,0,0,3,1,2
"11377",1,1056,0.23,0,58,3182,0,1,7,2,2
"11378",2,-1349,0.16,4,19,790,0,0,5,1,2
"11379",3,-24,0.89,5,57,3596,1,4,17,4,1
"11380",4,-767,0.78,1,13,0,0,3,4,1,2
"11381",5,-838,0.17,2,17,0,0,0,6,0,2
"11382",6,-371,0.15,3,19,0,0,1,3,0,0
"11383",1,249,0.63,0,187,2765,1,2,24,2,0
"11384",2,-1563,0.59,4,39,0,0,1,7,1,4
"11385",3,-439,0.05,2,19,1018,0,1,0,0,0
"11386",4,-180,0.92,1,15,70,0,0,5,1,2
"11387",5,-56,0.88,5,199,2030,1,18,31,5,2
"11388",6,-74,0.37,3,33,0,0,0,7,2,6
"11389",1,-8,0.56,3,28,808,0,3,3,1,3
"11390",2,-407,0.66,2,21,93,1,0,10,2,2
"11391",3,2391,0.12,0,58,2239,0,2,1,4,2
"11392",4,-39,0.29,4,37,2568,1,1,15,0,0
"11393",5,-165,0.65,5,58,3392,0,1,17,1,0
"11394",6,-18,0.75,1,10,0,0,0,8,1,5
"11395",1,-200,0.74,3,33,0,0,0,11,1,2
"11396",2,-582,0.36,5,78,1281,0,1,15,1,2
"11397",3,-906,0.93,1,24,2057,0,0,11,1,0
"11398",4,-601,0.78,4,66,2328,0,3,9,1,0
"11399",5,3982,0.83,0,77,3260,1,2,3,3,3
"11400",6,-49,0.86,2,26,0,0,3,5,1,3
"11401",1,2421,0.6,0,36,2552,1,1,5,1,1
"11402",2,-159,0.85,5,40,1998,0,0,12,2,6
"11403",3,-312,0.15,3,25,2278,0,0,3,0,1
"11404",4,-837,0.87,2,19,1263,0,0,4,1,2
"11405",5,-4,0.91,4,35,1317,0,0,11,1,3
"11406",6,-532,0.17,1,12,0,0,0,3,1,3
"11407",1,-89,0.63,5,67,3230,1,1,24,0,2
"11408",2,-21,0.52,2,31,889,0,1,10,1,1
"11409",3,-34,0.27,1,31,1289,0,0,9,0,0
"11410",4,-3,0.06,3,58,1527,0,2,0,0,0
"11411",5,7892,0.67,0,63,1423,0,3,8,3,4
"11412",6,-1,0.11,4,62,0,0,3,6,1,0
"11413",1,-1455,0.33,2,10,0,0,1,10,1,3
"11414",2,-849,0.04,4,43,2032,0,2,1,0,0
"11415",3,2550,0.17,0,61,2260,1,3,5,2,1
"11416",4,-755,0.7,3,31,1782,0,0,14,3,0
"11417",5,-713,0.49,5,67,4595,1,1,20,3,2
"11418",6,-288,0.75,1,6,0,0,0,4,0,0
"11419",1,-74,0.79,2,17,26,1,0,9,0,6
"11420",2,1588,0.91,0,45,0,1,0,9,3,2
"11421",3,-14,0.48,3,26,1366,0,2,9,1,0
"11422",4,-50,0.42,1,6,0,0,0,6,0,5
"11423",5,-218,0.04,4,34,1876,0,0,1,0,0
"11424",6,-70,0.54,5,39,2716,0,1,13,0,0
"11425",1,4148,0.19,0,59,2293,1,0,7,4,3
"11426",2,-654,0.14,4,58,0,0,1,7,0,0
"11427",3,-96,0.97,2,11,0,0,1,2,0,0
"11428",4,-269,0.93,3,57,3032,1,1,22,1,0
"11429",5,-678,0.51,1,7,0,0,0,6,0,6
"11430",6,-494,0.72,5,55,1589,0,3,13,1,0
"11431",1,-263,0.97,3,25,2821,0,1,11,1,2
"11432",2,-13,0.28,2,28,0,0,4,5,1,0
"11433",3,-204,0.16,5,38,948,0,3,6,1,0
"11434",4,5080,0.7,0,35,3320,1,1,4,3,0
"11435",5,-4,0.03,1,17,1760,0,0,0,0,0
"11436",6,-206,0.05,4,34,1766,0,1,1,0,0
"11437",1,-6,0,4,60,1742,0,0,0,0,0
"11438",2,-48,0.19,5,121,1363,0,10,16,1,2
"11439",3,-116,0.47,3,43,0,1,0,12,2,1
"11440",4,-850,0.25,1,8,0,0,0,7,1,2
"11441",5,74,0.72,0,114,3064,1,10,15,3,3
"11442",6,-214,0.54,2,17,36,0,3,4,0,2
"11443",1,1499,0.39,0,73,3190,1,0,9,2,0
"11444",2,-54,0.21,2,27,1413,0,1,7,1,3
"11445",3,-137,0.1,3,34,0,0,0,2,0,0
"11446",4,-152,0.55,1,15,648,0,1,5,0,2
"11447",5,-711,0.13,5,76,1276,0,4,5,1,2
"11448",6,-291,0.76,4,62,1879,1,4,12,3,1
"11449",1,-928,0.7,4,39,1379,0,1,9,1,2
"11450",2,-927,0.5,3,40,2524,1,1,15,1,1
"11451",3,-504,0.68,5,61,1661,0,3,21,0,0
"11452",4,-94,0.25,2,26,1009,1,1,8,3,0
"11453",5,254,0.54,0,61,0,1,2,14,1,1
"11454",6,-50,1,1,12,0,0,1,6,1,4
"11455",1,1001,0.74,0,68,1175,1,1,11,3,3
"11456",2,-1597,0.73,5,61,3013,1,2,21,2,3
"11457",3,-36,0.12,4,47,1710,0,0,2,0,0
"11458",4,-468,0.29,3,38,2908,0,0,12,1,0
"11459",5,-593,0.08,2,26,1191,0,0,3,1,2
"11460",6,-218,0.47,1,19,127,1,0,7,1,1
"11461",1,4338,0.28,0,40,4198,0,1,8,1,3
"11462",2,-14,0.75,2,14,-14,0,0,7,2,0
"11463",3,-419,0.68,5,38,1648,1,0,15,1,0
"11464",4,-970,0.32,3,16,0,1,0,15,1,0
"11465",5,-875,0.73,4,31,2673,1,0,15,1,3
"11466",6,-703,0.39,1,9,0,0,0,2,0,0
"11467",1,-26,0.53,2,29,1079,1,1,13,2,4
"11468",2,-724,0.61,3,36,2304,0,2,12,1,3
"11469",3,-205,0.23,1,18,965,0,1,5,0,3
"11470",4,-546,0.92,5,79,3708,1,3,19,1,1
"11471",5,2456,0.48,0,86,1096,0,1,4,3,4
"11472",6,-676,0.22,4,34,1176,0,0,5,1,3
"11473",1,-1116,0.58,2,42,2328,0,5,11,2,2
"11474",2,1932,0.49,0,80,1502,1,2,14,1,4
"11475",3,-312,0.59,5,84,2912,1,2,23,1,3
"11476",4,-19,0.12,4,46,511,0,3,5,1,2
"11477",5,-47,0.34,1,22,1517,0,0,8,2,5
"11478",6,-48,0.18,3,42,1052,0,1,3,1,0
"11479",1,-179,0.69,3,29,0,0,0,15,1,0
"11480",2,-25,0.67,4,43,3480,0,1,14,2,4
"11481",3,-140,0,5,81,1752,0,0,0,0,0
"11482",4,42,0.87,0,83,3761,1,7,6,4,3
"11483",5,-501,0.2,2,23,0,0,1,5,0,0
"11484",6,-96,0.33,1,16,438,0,1,6,1,4
"11485",1,1161,0.2,0,91,1906,1,3,4,3,2
"11486",2,-182,0.65,3,47,3047,0,0,9,1,0
"11487",3,-344,0.7,2,31,1253,0,0,10,0,2
"11488",4,-77,0.52,1,11,0,0,0,5,1,0
"11489",5,-119,0.96,4,56,2848,1,2,14,0,3
"11490",6,-1930,0.11,5,93,1409,0,4,14,4,2
"11491",1,-354,0.07,3,35,1976,0,0,1,0,0
"11492",2,786,0.18,0,55,3323,1,0,7,2,1
"11493",3,-995,1,2,16,1690,0,0,10,1,4
"11494",4,-22,0.52,1,16,288,0,0,5,1,0
"11495",5,-12,0.13,5,58,0,0,3,4,1,0
"11496",6,-35,0.91,4,43,4869,1,0,20,2,3
"11497",1,-1209,0.66,1,7,0,1,0,8,1,0
"11498",2,-134,0.72,4,34,2160,0,3,10,1,0
"11499",3,-106,0.11,6,104,2856,0,6,17,2,0
"11500",4,-228,0.81,2,17,447,1,0,14,1,4
"11501",5,-195,0.68,3,27,0,0,1,13,1,5
"11502",6,2127,0.97,0,97,2866,1,4,7,3,1
"11503",1,-91,0.38,2,15,184,0,1,11,1,0
"11504",2,-262,0.87,4,31,2815,0,1,14,2,3
"11505",3,167,0.73,0,37,3074,1,1,10,2,0
"11506",4,-1270,0.75,5,35,1827,0,1,6,0,1
"11507",5,-1172,0.33,3,23,946,1,1,13,1,1
"11508",6,-45,0.82,1,7,0,1,0,5,1,2
"11509",1,-165,0.24,3,29,3183,1,3,12,2,0
"11510",2,-96,0.77,1,11,0,0,0,6,1,5
"11511",3,990,0.73,0,32,0,0,0,2,3,3
"11512",4,-370,0.08,5,36,1724,0,0,0,0,0
"11513",5,-236,0.48,2,14,-236,0,0,5,0,1
"11514",6,-100,0.53,4,27,1269,0,2,7,0,3
"11515",1,-344,0.34,5,81,1447,0,3,18,0,2
"11516",2,-3,0.36,2,30,1804,0,1,9,2,2
"11517",3,8235,0.21,0,79,0,1,4,5,2,0
"11518",4,-1211,0.72,1,7,0,1,0,10,2,0
"11519",5,-659,0.1,4,52,1607,0,1,2,1,0
"11520",6,-30,0.48,3,52,3450,1,6,12,1,0
"11521",1,5387,0.88,0,44,5312,1,0,7,2,0
"11522",2,-86,0.22,2,17,234,0,1,5,0,0
"11523",3,-499,0.08,4,45,0,0,1,1,0,0
"11524",4,-838,0.69,1,6,0,0,0,6,0,4
"11525",5,-997,0.58,3,20,1731,0,0,10,1,1
"11526",6,-63,0.27,5,46,827,0,3,7,2,4
"11527",1,-1114,0.87,1,11,0,1,0,9,2,2
"11528",2,-717,0.89,4,26,1802,1,1,11,0,1
"11529",3,-104,0.07,5,27,1277,0,2,0,0,0
"11530",4,4760,0.48,0,27,3356,1,0,7,2,0
"11531",5,-2052,0.77,2,11,0,0,0,11,1,2
"11532",6,-685,0.9,3,12,0,1,1,8,1,1
"11533",1,1455,0.35,0,81,2849,1,1,17,1,3
"11534",2,-201,0.22,4,32,1459,1,0,8,2,2
"11535",3,-248,0.14,3,32,2202,0,0,3,0,0
"11536",4,-127,0.74,2,19,729,0,0,8,0,2
"11537",5,-105,0.32,5,78,4164,0,0,24,3,3
"11538",6,-12,0.15,1,11,0,0,1,5,1,5
"11539",1,-180,0.64,1,20,520,0,2,6,0,0
"11540",2,-146,0.3,5,68,963,1,6,17,2,1
"11541",3,-100,0.45,3,34,3228,0,2,13,1,4
"11542",4,-313,0.73,2,20,101,0,0,4,0,3
"11543",5,-1122,0.59,4,48,1756,0,3,9,2,0
"11544",6,447,0.18,0,74,3271,1,3,2,5,3
"11545",1,-117,0.55,5,39,1262,0,1,10,2,0
"11546",2,-78,0.85,3,35,2538,0,1,8,0,0
"11547",3,-266,0.82,2,17,84,0,0,5,1,3
"11548",4,-154,0.47,1,8,0,0,0,7,0,1
"11549",5,-50,0.59,4,38,1416,0,2,5,1,1
"11550",6,356,0.98,0,46,3617,1,1,5,3,5
"11551",1,-287,0.01,5,71,1308,0,6,0,0,0
"11552",2,-172,0.11,4,65,0,0,12,3,1,0
"11553",3,-903,0.63,1,33,949,0,0,14,0,0
"11554",4,-354,0.79,3,37,0,0,0,10,1,2
"11555",5,3037,0.94,0,75,2944,1,9,11,3,0
"11556",6,-227,0.73,2,26,1341,1,0,8,2,3
"11557",1,-735,0.53,4,53,3219,1,1,19,1,1
"11558",2,-1102,0.01,5,56,0,0,2,0,0,0
"11559",3,-10,0.4,3,30,984,0,2,8,2,2
"11560",4,-681,0.12,1,24,1924,0,0,5,0,0
"11561",5,-100,0.28,2,27,1513,0,1,6,1,0
"11562",6,861,0.34,0,58,931,1,1,9,3,4
"11563",1,-192,0.25,5,60,0,0,5,15,2,3
"11564",2,-212,0.38,1,6,0,0,0,8,1,7
"11565",3,7576,0.27,0,65,3732,1,5,11,1,3
"11566",4,-328,0.98,2,19,776,0,0,5,2,3
"11567",5,-155,0.04,4,43,1416,0,2,0,0,0
"11568",6,-244,0.17,3,39,1189,0,0,4,1,0
"11569",1,2692,0.53,0,87,3179,1,2,8,3,0
"11570",2,-184,0.05,3,37,1512,0,1,0,0,0
"11571",3,-141,0,4,42,1761,0,1,0,0,0
"11572",4,-166,0.29,2,28,1692,0,0,6,0,3
"11573",5,-1,0.54,1,13,0,1,0,8,2,3
"11574",6,-857,0.78,5,92,2295,1,2,24,4,0
"11575",1,2474,0.79,0,46,2284,1,1,9,3,0
"11576",2,-1090,0.07,4,36,1826,0,0,0,0,0
"11577",3,-1091,0.21,5,47,1831,0,1,4,0,3
"11578",4,-1563,0.53,3,35,1969,0,0,9,2,3
"11579",5,-591,0.37,1,15,309,0,0,9,0,2
"11580",6,-1249,0.08,2,27,0,0,0,0,0,0
"11581",1,-665,0.41,1,7,0,0,0,8,1,3
"11582",2,2214,0.92,0,43,4573,0,0,8,2,5
"11583",3,-90,0.6,2,10,0,0,0,7,0,4
"11584",4,-192,0.39,5,46,1530,0,4,7,1,0
"11585",5,-120,0.88,3,21,2105,1,1,13,2,0
"11586",6,-355,0.11,4,22,315,0,1,3,1,2
"11587",1,-24,0.83,2,12,0,0,0,7,0,3
"11588",2,1243,0.19,0,52,3665,1,0,10,2,1
"11589",3,-4,0.53,3,21,1076,0,1,12,3,3
"11590",4,-15,0.48,4,27,1565,0,3,9,0,0
"11591",5,-162,0.35,5,49,2832,0,1,15,1,1
"11592",6,-512,0.66,1,7,0,0,0,8,1,5
"11593",1,-205,0.68,4,32,2591,1,0,11,1,1
"11594",2,-6,0.45,3,19,1666,0,0,11,2,3
"11595",3,-385,0.43,5,57,2804,0,1,17,1,3
"11596",4,983,0.25,0,55,1927,1,1,4,3,4
"11597",5,-420,0.3,1,6,0,0,0,6,0,4
"11598",6,-159,0.74,2,11,0,0,0,4,1,3
"11599",1,-908,0.69,4,56,1117,1,2,11,1,3
"11600",2,630,0.51,0,105,1587,1,1,16,3,3
"11601",3,-224,0.02,3,46,1764,0,0,0,0,0
"11602",4,-106,0.53,2,29,1292,0,0,5,1,3
"11603",5,-36,0.36,1,18,991,0,0,6,1,2
"11604",6,-379,0.48,5,113,4001,1,5,24,5,0
"11605",1,-123,0.53,1,19,322,0,0,8,1,2
"11606",2,-212,0.12,2,32,0,0,2,5,1,1
"11607",3,-1391,0.8,5,74,998,1,6,24,2,4
"11608",4,2082,0.18,0,75,0,1,2,5,3,2
"11609",5,-1211,0.73,4,62,2560,0,0,18,3,1
"11610",6,-18,0.48,3,44,2598,1,1,8,1,2
"11611",1,5405,0.26,0,43,1919,0,1,4,2,3
"11612",2,-156,0.53,4,35,2141,1,0,9,0,2
"11613",3,-438,0.78,1,14,-438,0,1,4,0,2
"11614",4,-73,0.21,3,25,0,0,2,6,0,0
"11615",5,-489,0.15,5,42,0,0,2,5,1,2
"11616",6,-109,0.31,2,14,-109,0,0,5,0,3
"11617",1,-158,0.16,2,26,1154,0,0,1,0,0
"11618",2,-72,0.18,4,38,2456,0,2,13,2,1
"11619",3,5080,0.59,0,46,2889,1,1,7,2,4
"11620",4,-148,0.13,1,26,0,0,0,4,1,2
"11621",5,-199,0.52,5,43,1211,0,7,6,1,3
"11622",6,-749,0.42,3,24,1118,0,5,8,1,0
"11623",1,4380,0.51,0,24,3470,1,3,7,1,3
"11624",2,-86,0.79,4,22,2684,1,0,11,1,2
"11625",3,-292,0.56,5,25,0,0,0,11,1,3
"11626",4,-583,0.47,3,13,0,1,0,8,1,7
"11627",5,-65,0.7,2,11,0,0,0,6,1,0
"11628",6,-366,0.89,1,6,0,0,0,7,1,0
"11629",1,-238,0.65,1,9,0,1,0,6,1,0
"11630",2,-772,0.07,4,65,1575,0,3,0,0,0
"11631",3,1078,0.85,0,74,0,1,1,10,4,3
"11632",4,-800,0.67,2,11,0,0,1,5,1,0
"11633",5,-438,0.03,5,74,1782,0,2,0,0,0
"11634",6,-498,0.66,3,55,0,1,0,14,2,3
"11635",1,-196,0.29,4,61,1141,0,5,10,3,0
"11636",2,-4,0.58,1,14,-4,0,1,9,1,4
"11637",3,-675,0.01,5,75,1194,0,1,0,0,0
"11638",4,-358,0.5,3,47,1122,0,0,22,2,2
"11639",5,2622,0.27,0,68,1414,1,2,13,3,0
"11640",6,-270,0.87,2,26,3016,0,0,19,4,2
"11641",1,3194,0.4,0,45,4120,1,1,6,3,3
"11642",2,-344,0.3,5,47,977,0,1,12,0,4
"11643",3,-362,0.81,2,25,0,0,1,4,1,0
"11644",4,-241,0.89,1,26,694,0,1,6,0,0
"11645",5,-89,0.82,4,36,1765,1,3,10,1,3
"11646",6,-12,0.97,3,25,954,0,1,10,2,3
"11647",1,-48,0.47,4,36,1274,0,1,5,1,1
"11648",2,-552,0.84,5,61,2625,1,3,21,3,2
"11649",3,2402,0.59,0,61,2975,1,1,9,2,2
"11650",4,-54,0.51,2,26,0,1,1,5,1,3
"11651",5,-499,0.78,3,26,1300,0,0,4,1,3
"11652",6,-113,0.9,1,18,0,0,0,3,0,2
"11653",1,-243,0.86,5,110,0,1,4,26,1,2
"11654",2,3730,0.1,0,123,3230,0,3,3,4,3
"11655",3,-917,0.38,2,13,0,0,0,8,2,4
"11656",4,-498,0.65,3,31,1945,1,0,10,0,1
"11657",5,-320,0.67,1,8,0,1,0,5,1,1
"11658",6,-152,0.22,4,37,810,0,0,6,0,1
"11659",1,-1238,0.93,2,15,-148,0,0,6,0,2
"11660",2,1871,0.18,0,61,0,1,3,5,4,3
"11661",3,-735,0.09,5,63,3004,0,0,7,2,3
"11662",4,-360,0.37,1,14,-360,0,1,10,0,1
"11663",5,-186,0,3,21,1190,0,1,0,0,0
"11664",6,-373,0.56,4,26,2132,1,0,13,0,1
"11665",1,-370,0.4,1,21,1175,0,4,8,1,3
"11666",2,-933,0.97,5,55,1717,0,3,15,2,3
"11667",3,150,0.75,0,60,0,1,0,13,3,1
"11668",4,-323,0.29,4,41,1107,0,2,9,1,2
"11669",5,-579,0.22,3,28,1391,0,1,7,1,2
"11670",6,-856,0.46,2,26,1915,0,2,5,1,0
"11671",1,-1400,0.12,1,35,1332,0,2,7,2,2
"11672",2,1551,0.5,0,64,2859,1,3,11,3,4
"11673",3,-475,0.51,4,45,3102,0,1,17,5,2
